question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,original_answering_options
737,1,4,How much do you think men and women differ when it comes to how they express their feelings?,"['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Extensively', 'Moderately', 'Slightly', 'Not in the least']"
737,1,5,How much do you think men and women differ when it comes to how they express their feelings?,"['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']"
738,1,1,How much do you think men and women differ when it comes to the things they are good at in the workplace?,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['A lot', 'A fair amount', 'Not too much', 'None at all']"
738,1,2,How much do you think men and women differ when it comes to the things they are good at in the workplace?,"['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']"
738,1,3,How much do you think men and women differ when it comes to the things they are good at in the workplace?,"['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Substantially', 'Considerably', 'Minimally', 'Not at all']"
738,1,4,How much do you think men and women differ when it comes to the things they are good at in the workplace?,"['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Extensively', 'Moderately', 'Slightly', 'Not in the least']"
738,1,5,How much do you think men and women differ when it comes to the things they are good at in the workplace?,"['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']"
739,1,1,How much do you agree or disagree with the following statement? Most people look up to men who are manly or masculine.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
739,1,2,How much do you agree or disagree with the following statement? Most people look up to men who are manly or masculine.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
739,1,3,How much do you agree or disagree with the following statement? Most people look up to men who are manly or masculine.,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']"
739,1,4,How much do you agree or disagree with the following statement? Most people look up to men who are manly or masculine.,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']"
739,1,5,How much do you agree or disagree with the following statement? Most people look up to men who are manly or masculine.,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']"
740,1,1,How much do you agree or disagree with the following statement? Most people look down on men who are manly or masculine.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
740,1,2,How much do you agree or disagree with the following statement? Most people look down on men who are manly or masculine.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
740,1,3,How much do you agree or disagree with the following statement? Most people look down on men who are manly or masculine.,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']"
740,1,4,How much do you agree or disagree with the following statement? Most people look down on men who are manly or masculine.,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']"
740,1,5,How much do you agree or disagree with the following statement? Most people look down on men who are manly or masculine.,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']"
741,1,1,Do you think it's good or bad that most people in our society look up to men who are manly or masculine?,"['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']"
741,1,2,Do you think it's good or bad that most people in our society look up to men who are manly or masculine?,"['Excellent', 'Good', 'Bad', 'Terrible']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Excellent', 'Good', 'Bad', 'Terrible']"
741,1,3,Do you think it's good or bad that most people in our society look up to men who are manly or masculine?,"['Extremely good', 'Fairly good', 'Fairly bad', 'Extremely bad']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Extremely good', 'Fairly good', 'Fairly bad', 'Extremely bad']"
741,1,4,Do you think it's good or bad that most people in our society look up to men who are manly or masculine?,"['Entirely good', 'Mainly good', 'Neutral', 'Mainly bad', 'Entirely bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Entirely good', 'Mainly good', 'Neutral', 'Mainly bad', 'Entirely bad']"
741,1,5,Do you think it's good or bad that most people in our society look up to men who are manly or masculine?,"['Outstanding', 'Adequate', 'Poor', 'Very poor']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Outstanding', 'Adequate', 'Poor', 'Very poor']"
742,1,1,Do you think it's good or bad that most people in our society look down on men who are manly or masculine?,"['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']"
742,1,2,Do you think it's good or bad that most people in our society look down on men who are manly or masculine?,"['Excellent', 'Good', 'Bad', 'Terrible']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Excellent', 'Good', 'Bad', 'Terrible']"
742,1,3,Do you think it's good or bad that most people in our society look down on men who are manly or masculine?,"['Extremely good', 'Fairly good', 'Fairly bad', 'Extremely bad']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Extremely good', 'Fairly good', 'Fairly bad', 'Extremely bad']"
742,1,4,Do you think it's good or bad that most people in our society look down on men who are manly or masculine?,"['Entirely good', 'Mainly good', 'Neutral', 'Mainly bad', 'Entirely bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Entirely good', 'Mainly good', 'Neutral', 'Mainly bad', 'Entirely bad']"
742,1,5,Do you think it's good or bad that most people in our society look down on men who are manly or masculine?,"['Outstanding', 'Adequate', 'Poor', 'Very poor']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Outstanding', 'Adequate', 'Poor', 'Very poor']"
743,1,1,How much do you agree or disagree with the following statement? Most people look up to women who are womanly or feminine.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
743,1,2,How much do you agree or disagree with the following statement? Most people look up to women who are womanly or feminine.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
743,1,3,How much do you agree or disagree with the following statement? Most people look up to women who are womanly or feminine.,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']"
743,1,4,How much do you agree or disagree with the following statement? Most people look up to women who are womanly or feminine.,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']"
743,1,5,How much do you agree or disagree with the following statement? Most people look up to women who are womanly or feminine.,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']"
744,1,1,How much do you agree or disagree with the following statement? Most people look down on women who are womanly or feminine.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']"
744,1,2,How much do you agree or disagree with the following statement? Most people look down on women who are womanly or feminine.,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']"
744,1,3,How much do you agree or disagree with the following statement? Most people look down on women who are womanly or feminine.,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']"
744,1,4,How much do you agree or disagree with the following statement? Most people look down on women who are womanly or feminine.,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']"
744,1,5,How much do you agree or disagree with the following statement? Most people look down on women who are womanly or feminine.,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,"['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']"
